id,ra,dec,label,label_source,quality_flag,notes
1,53.09301217,-27.954545657,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9214,53.123271545,-27.866301948,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9215,53.159241171,-27.865786924,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9216,53.124462461,-27.865915109,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9217,53.080369481,-27.865788687,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9218,53.055903851,-27.866041377,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9219,53.170220468,-27.865794987,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9220,53.161330953,-27.865970063,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9221,53.261109669,-27.865712187,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9222,53.138060333,-27.86577454,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9223,53.043780529,-27.865777116,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9224,53.247336253,-27.866041152,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9225,53.186044833,-27.865738111,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9226,53.173672312,-27.865737919,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9227,53.213901913,-27.865696097,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9228,53.082749814,-27.865889203,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9229,53.086978789,-27.865849462,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9230,53.147194704,-27.865883913,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9231,53.235407449,-27.865687103,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9232,53.269391662,-27.865656984,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9233,53.223541891,-27.865685833,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9234,53.261513822,-27.865653796,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9235,53.082704313,-27.866580165,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9236,53.258611714,-27.865642287,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9237,53.264415602,-27.865995707,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9238,53.052501771,-27.867060155,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9239,53.089576931,-27.865733074,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9240,53.085868152,-27.865686937,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9241,53.0653214,-27.865666471,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9242,53.255113081,-27.865703056,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9243,53.04055586,-27.865659672,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9244,53.127542546,-27.865686963,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9245,53.272165184,-27.865601887,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9246,53.21521449,-27.866785033,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9247,53.070987172,-27.865776217,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9248,53.055983791,-27.865681548,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9249,53.188513224,-27.865842282,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9250,53.099436859,-27.865658661,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9251,53.25972202,-27.866208705,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9252,53.279840374,-27.866044658,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9253,53.115555894,-27.866117972,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9254,53.220529634,-27.86560813,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9255,53.08200296,-27.865638616,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9256,53.272609728,-27.865561254,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9257,53.275161732,-27.865562137,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9258,53.079235524,-27.865646164,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9259,53.256018112,-27.86556147,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9260,53.094380868,-27.865703703,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9261,53.048610303,-27.865593069,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9262,53.095665347,-27.865615669,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9263,53.13595798,-27.865611973,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9264,53.214926445,-27.866022476,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9265,53.216529065,-27.865945904,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9266,53.25841709,-27.865534111,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9267,53.23802106,-27.865541389,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9268,53.096071449,-27.865589258,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9269,53.219515359,-27.865571694,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9270,53.208301478,-27.866027354,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9271,53.154969345,-27.865702748,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9272,53.27712687,-27.865747557,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9273,53.075186291,-27.865768374,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9274,53.123618488,-27.865579445,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9275,53.254102086,-27.865537852,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9276,53.074993265,-27.86571298,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9277,53.216036371,-27.865534057,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9278,53.045192069,-27.866777543,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9279,53.15309333,-27.865549801,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9280,53.061975831,-27.865683926,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9281,53.17332624,-27.867351144,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9282,53.131085725,-27.865551697,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9283,53.26152143,-27.865472723,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9284,53.203924835,-27.865518852,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9285,53.154996223,-27.865544711,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9286,53.253757083,-27.865814263,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9287,53.078352989,-27.865731633,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9288,53.201112248,-27.86550302,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9289,53.228414993,-27.865482402,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9290,53.190224101,-27.865518495,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9291,53.114555909,-27.865514466,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9292,53.288116981,-27.865408994,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9293,53.155857918,-27.865503138,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9294,53.068208084,-27.866996601,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
9295,53.130689979,-27.865517628,galaxy,goodss_3dhst.v4.1.5.IR.cat,secure_hst_label,Used 3D-HST z_type: 0 -> star; 1/2/3 -> galaxy (spectroscopic/grism/photometric redshift source types); all other/missing values excluded.
